TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG
-0.0139999999999993,8.654,8.64,-0.0180000000000006,8.66,57.3,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.648,8.634,-0.0180000000000006,8.652,57.3,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.642,8.626,-0.0180000000000006,8.644,57.225,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.634,8.62,-0.0199999999999995,8.638,57.175,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.628,8.614,-0.0180000000000006,8.632,57.1,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.622,8.608,-0.0180000000000006,8.626,57.1,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.62,8.604,-0.0180000000000006,8.62,57.125,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.61,8.596,-0.0199999999999995,8.614,57.02499999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.604,8.592,-0.0199999999999995,8.608,57.05,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.596,8.584,-0.0199999999999995,8.602,57.0,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.572,8.558,-0.0180000000000006,8.576,57.0,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.564,8.55,-0.0180000000000006,8.568,56.875000000000014,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.558,8.546,-0.0180000000000006,8.562,56.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.55,8.538,-0.0180000000000006,8.556,56.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.546,8.534,-0.0199999999999995,8.55,56.74999999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.54,8.528,-0.0199999999999995,8.544,56.69999999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.534,8.52,-0.0199999999999995,8.54,56.67500000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.522,8.508,-0.0180000000000006,8.526,56.69999999999999,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.516,8.504,-0.0180000000000006,8.52,56.575,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.512,8.5,-0.0180000000000006,8.516,56.5,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.506,8.49,-0.0180000000000006,8.508,56.47500000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.498,8.484,-0.0180000000000006,8.502,56.325,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.478,8.466,-0.0180000000000006,8.484,56.400000000000006,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.46,8.446,-0.0199999999999995,8.466,56.47500000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.452,8.438,-0.0180000000000006,8.458,56.3,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.448,8.432,-0.0180000000000006,8.452,56.3,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.438,8.424,-0.0180000000000006,8.442,56.275000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.434,8.42,-0.0199999999999995,8.438,56.225,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.428,8.414,-0.0180000000000006,8.432,56.275000000000006,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.42,8.406,-0.0180000000000006,8.426,56.175,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.414,8.4,-0.0199999999999995,8.418,56.1,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.346,8.334,-0.0180000000000006,8.352,56.1,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.33,8.316,-0.0199999999999995,8.334,56.125,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.326,8.314,-0.0180000000000006,8.332,56.125,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.322,8.308,-0.0199999999999995,8.328,56.175,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.318,8.304,-0.0199999999999995,8.322,56.0,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.312,8.298,-0.0199999999999995,8.316,56.0,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.306,8.292,-0.0180000000000006,8.312,55.975,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.3,8.29,-0.0180000000000006,8.306,55.85,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.296,8.284,-0.0199999999999995,8.302,55.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.29,8.278,-0.0199999999999995,8.294,55.85,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.286,8.272,-0.0199999999999995,8.29,55.82499999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.278,8.266,-0.0199999999999995,8.284,55.77499999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.274,8.26,-0.0180000000000006,8.278,55.67500000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.268,8.256,-0.0199999999999995,8.272,55.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.264,8.25,-0.0180000000000006,8.266,55.575,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.258,8.246,-0.0180000000000006,8.264,55.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.25,8.238,-0.0199999999999995,8.254,55.425,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0159999999999982,8.244,8.232,-0.0199999999999995,8.25,55.375,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.24,8.228,-0.0199999999999995,8.244,55.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0159999999999982,8.232,8.22,-0.0199999999999995,8.238,55.400000000000006,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.228,8.216,-0.0180000000000006,8.234,55.375,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.222,8.21,-0.0199999999999995,8.228,55.325,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0159999999999982,8.216,8.204,-0.0199999999999995,8.222,55.150000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.21,8.198,-0.0199999999999995,8.216,55.175,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0159999999999982,8.204,8.19,-0.0199999999999995,8.21,55.150000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0159999999999982,8.198,8.186,-0.0199999999999995,8.204,55.1,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.194,8.18,-0.0180000000000006,8.198,55.1,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.188,8.176,-0.0180000000000006,8.192,55.0,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.182,8.17,-0.0180000000000006,8.188,55.0,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.178,8.166,-0.0180000000000006,8.184,54.975,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0180000000000006,8.168,8.154,-0.0199999999999995,8.174,54.875,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.162,8.152,-0.0199999999999995,8.17,54.925,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0159999999999982,8.156,8.144,-0.0199999999999995,8.162,54.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.15,8.138,-0.0180000000000006,8.156,54.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0159999999999982,8.144,8.134,-0.0199999999999995,8.15,54.650000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.14,8.128,-0.0199999999999995,8.144,54.725,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0159999999999982,8.132,8.12,-0.0180000000000006,8.138,54.725,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.128,8.116,-0.0180000000000006,8.132,54.57499999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.12,8.11,-0.0199999999999995,8.126,54.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.118,8.106,-0.0199999999999995,8.122,54.57499999999999,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0159999999999982,8.11,8.098,-0.0199999999999995,8.116,54.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.104,8.094,-0.0180000000000006,8.11,54.42499999999998,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0159999999999982,8.096,8.086,-0.0199999999999995,8.102,54.525000000000006,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.09,8.08,-0.0180000000000006,8.096,54.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.088,8.074,-0.0180000000000006,8.09,54.42499999999998,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.08,8.068,-0.0180000000000006,8.086,54.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.076,8.062,-0.0180000000000006,8.08,54.3,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.068,8.058,-0.0199999999999995,8.074,54.2,0.0349999999999992,1.0,0.0,1.0,1.0
0.4080000000000012,8.062,-0.0240000000000009,-0.0199999999999995,8.07,54.225,4.8375,0.0,1.0,1.0,0.0
8.568,8.124,-0.0240000000000009,-0.0180000000000006,8.126,54.1,5.834999999999999,0.0,1.0,1.0,0.0
8.826,8.394,-0.0219999999999984,-0.0180000000000006,8.396,54.2,5.969999999999999,0.0,1.0,1.0,0.0
9.088,8.668,-0.0159999999999982,-0.0180000000000006,8.67,54.175,5.9,0.0,1.0,1.0,0.0
9.338,8.926,-0.0159999999999982,-0.0180000000000006,8.93,54.125,5.987499999999999,0.0,1.0,1.0,0.0
9.352,9.056,-0.0139999999999993,-0.0199999999999995,9.056,54.150000000000006,5.9825,0.0,1.0,0.0,0.0
9.588,9.296,-0.0120000000000004,-0.0199999999999995,9.298,54.2,6.007499999999999,0.0,1.0,0.0,0.0
9.81,9.522,-0.0120000000000004,-0.0199999999999995,9.526,54.3,6.157500000000001,0.0,1.0,0.0,0.0
10.006,9.724,-0.0139999999999993,-0.0180000000000006,9.724,54.5,6.1975,0.0,1.0,0.0,0.0
10.212,9.936,-0.0120000000000004,-0.0199999999999995,9.936,54.60000000000001,6.15,0.0,1.0,0.0,0.0
8.664,10.13,4.476000000000001,4.688000000000001,10.136,54.82499999999999,5.649999999999999,1.0,0.0,1.0,1.0
-0.0240000000000009,10.076,10.076,-0.0180000000000006,10.08,55.0,3.91,1.0,0.0,1.0,1.0
-0.0240000000000009,10.03,10.028,-0.0180000000000006,10.032,55.425,3.810000000000001,1.0,0.0,1.0,1.0
-0.0199999999999995,9.998,9.992,-0.0199999999999995,10.0,55.925,3.855,1.0,0.0,1.0,1.0
-0.0180000000000006,9.972,9.964,-0.0180000000000006,9.974,56.575,3.877500000000001,1.0,0.0,1.0,1.0
-0.0180000000000006,9.946,9.938,-0.0180000000000006,9.948,57.14999999999999,3.8475,1.0,0.0,1.0,1.0
-0.0180000000000006,9.924,9.916,-0.0180000000000006,9.926,57.89999999999999,3.84,1.0,0.0,1.0,1.0
-0.0139999999999993,9.906,9.898,-0.0199999999999995,9.908,58.275000000000006,3.852499999999999,1.0,0.0,1.0,1.0
-0.0139999999999993,9.89,9.878,-0.0180000000000006,9.89,58.55,3.852499999999999,1.0,0.0,1.0,1.0
-0.0120000000000004,9.872,9.862,-0.0199999999999995,9.876,58.60000000000001,3.885,1.0,0.0,1.0,1.0
-0.0139999999999993,9.856,9.846,-0.0180000000000006,9.86,58.60000000000001,3.942499999999999,1.0,0.0,1.0,1.0
-0.0120000000000004,9.844,9.832,-0.0199999999999995,9.846,58.47500000000001,3.8325,1.0,0.0,1.0,1.0
-0.0120000000000004,9.83,9.818,-0.0199999999999995,9.832,58.400000000000006,3.8675,1.0,0.0,1.0,1.0
-0.0120000000000004,9.818,9.804,-0.0180000000000006,9.82,58.275000000000006,3.774999999999999,1.0,0.0,1.0,1.0
-0.0120000000000004,9.806,9.792,-0.0199999999999995,9.806,58.1,3.7624999999999993,1.0,0.0,1.0,1.0
-0.0139999999999993,9.792,9.78,-0.0199999999999995,9.794,58.02499999999999,3.815,1.0,0.0,1.0,1.0
-0.0120000000000004,9.78,9.768,-0.0199999999999995,9.784,57.82499999999999,3.8825,1.0,0.0,1.0,1.0
-0.0120000000000004,9.772,9.756,-0.0199999999999995,9.772,57.80000000000001,3.84,1.0,0.0,1.0,1.0
-0.0120000000000004,9.758,9.742,-0.0180000000000006,9.762,57.625,3.8000000000000007,1.0,0.0,1.0,1.0
-0.0120000000000004,9.748,9.732,-0.0180000000000006,9.75,57.400000000000006,3.9025,1.0,0.0,1.0,1.0
-0.0120000000000004,9.738,9.722,-0.0199999999999995,9.742,57.425,3.85,1.0,0.0,1.0,1.0
-0.0120000000000004,9.728,9.712,-0.0199999999999995,9.73,57.3,3.7624999999999993,1.0,0.0,1.0,1.0
-0.0120000000000004,9.718,9.702,-0.0199999999999995,9.72,57.35,3.782499999999999,1.0,0.0,1.0,1.0
-0.0120000000000004,9.706,9.692,-0.0180000000000006,9.71,57.1,3.7575,1.0,0.0,1.0,1.0
-0.009999999999998,9.698,9.684,-0.0199999999999995,9.7,57.1,3.782499999999999,1.0,0.0,1.0,1.0
-0.0120000000000004,9.688,9.672,-0.0180000000000006,9.69,57.1,3.8325,1.0,0.0,1.0,1.0
-0.009999999999998,9.68,9.664,-0.0180000000000006,9.684,57.2,3.7125,1.0,0.0,1.0,1.0
-0.0120000000000004,9.67,9.654,-0.0180000000000006,9.674,57.225,3.7624999999999993,1.0,0.0,1.0,1.0
-0.0120000000000004,9.66,9.644,-0.0199999999999995,9.662,57.2,3.8425,1.0,0.0,1.0,1.0
-0.0120000000000004,9.65,9.634,-0.0199999999999995,9.654,57.2,3.8475,1.0,0.0,1.0,1.0
-0.009999999999998,9.642,9.626,-0.0180000000000006,9.646,57.175,3.8425,1.0,0.0,1.0,1.0
-0.0120000000000004,9.634,9.616,-0.0199999999999995,9.636,57.1,3.77,1.0,0.0,1.0,1.0
-0.0120000000000004,9.622,9.606,-0.0199999999999995,9.626,57.075,3.7425,1.0,0.0,1.0,1.0
-0.0120000000000004,9.612,9.596,-0.0199999999999995,9.616,57.1,3.7425,1.0,0.0,1.0,1.0
-0.0120000000000004,9.602,9.588,-0.0180000000000006,9.606,57.0,3.7525,1.0,0.0,1.0,1.0
-0.0120000000000004,9.594,9.578,-0.0180000000000006,9.596,56.925,3.745000000000001,1.0,0.0,1.0,1.0
-0.009999999999998,9.588,9.572,-0.0199999999999995,9.59,57.0,3.7325,1.0,0.0,1.0,1.0
-0.009999999999998,9.576,9.56,-0.0180000000000006,9.58,56.975,3.73,1.0,0.0,1.0,1.0
-0.0120000000000004,9.564,9.552,-0.0199999999999995,9.57,56.94999999999999,3.7325,1.0,0.0,1.0,1.0
-0.0120000000000004,9.558,9.542,-0.0180000000000006,9.56,56.80000000000001,3.7250000000000014,1.0,0.0,1.0,1.0
-0.0120000000000004,9.548,9.534,-0.0180000000000006,9.552,56.85,3.7525,1.0,0.0,1.0,1.0
-0.0120000000000004,9.536,9.524,-0.0199999999999995,9.542,56.80000000000001,3.7624999999999993,1.0,0.0,1.0,1.0
-0.009999999999998,9.53,9.516,-0.0199999999999995,9.534,57.0,0.0424999999999995,1.0,0.0,1.0,1.0
-0.0120000000000004,9.518,9.504,-0.0180000000000006,9.522,57.075,0.04,1.0,0.0,1.0,1.0
-0.0120000000000004,9.51,9.494,-0.0199999999999995,9.514,57.225,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.5,9.484,-0.0199999999999995,9.504,57.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.49,9.476,-0.0180000000000006,9.494,57.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.478,9.464,-0.0199999999999995,9.484,57.60000000000001,0.04,1.0,0.0,1.0,1.0
-0.0120000000000004,9.472,9.456,-0.0180000000000006,9.476,57.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.46,9.444,-0.0180000000000006,9.466,57.575,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.448,9.434,-0.0199999999999995,9.452,57.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.44,9.426,-0.0199999999999995,9.444,57.45,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.43,9.416,-0.0180000000000006,9.434,57.400000000000006,0.04,1.0,0.0,1.0,1.0
-0.0120000000000004,9.42,9.406,-0.0199999999999995,9.424,57.35,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.412,9.396,-0.0199999999999995,9.416,57.35,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.402,9.386,-0.0180000000000006,9.404,57.375,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.39,9.376,-0.0199999999999995,9.394,57.3,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.372,9.358,-0.0180000000000006,9.38,57.35,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.364,9.35,-0.0199999999999995,9.37,57.375,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,9.356,9.342,-0.0199999999999995,9.36,57.325,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.344,9.33,-0.0180000000000006,9.35,57.2,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.322,9.306,-0.0199999999999995,9.326,57.3,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.312,9.298,-0.0180000000000006,9.318,57.2,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.296,9.28,-0.0199999999999995,9.3,57.175,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.286,9.272,-0.0199999999999995,9.29,57.2,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.278,9.264,-0.0180000000000006,9.282,57.325,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,9.266,9.25,-0.0199999999999995,9.272,57.2,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,9.26,9.246,-0.0180000000000006,9.264,57.2,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.25,9.234,-0.0199999999999995,9.256,57.075,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.24,9.224,-0.0180000000000006,9.244,57.1,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,9.224,9.21,-0.0199999999999995,9.228,57.1,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,9.204,9.19,-0.0199999999999995,9.21,57.075,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,9.198,9.182,-0.0199999999999995,9.2,57.0,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,9.188,9.174,-0.0180000000000006,9.192,57.075,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.18,9.166,-0.0199999999999995,9.186,57.075,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,9.17,9.156,-0.0180000000000006,9.178,57.1,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.156,9.142,-0.0180000000000006,9.162,57.0,0.0324999999999997,1.0,0.0,1.0,1.0
-0.0120000000000004,9.148,9.134,-0.0180000000000006,9.152,57.1,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.134,9.12,-0.0199999999999995,9.138,57.0,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,9.124,9.11,-0.0180000000000006,9.13,56.94999999999999,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,9.112,9.098,-0.0159999999999982,9.118,57.075,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,9.1,9.088,-0.0180000000000006,9.106,56.94999999999999,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,9.034,9.018,-0.0199999999999995,9.038,57.0,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,9.014,8.998,-0.0180000000000006,9.018,56.875000000000014,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,9.004,8.99,-0.0180000000000006,9.01,56.82499999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.97,8.956,-0.0199999999999995,8.976,56.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.94,8.924,-0.0180000000000006,8.944,56.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.89,8.874,-0.0180000000000006,8.894,56.77499999999999,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.768,8.752,-0.0180000000000006,8.772,56.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.73,8.716,-0.0180000000000006,8.734,56.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.724,8.712,-0.0180000000000006,8.73,56.72500000000001,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.724,8.71,-0.0180000000000006,8.728,56.77499999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.706,8.69,-0.0180000000000006,8.708,56.77499999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.692,8.678,-0.0199999999999995,8.696,56.72500000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.69,8.678,-0.0199999999999995,8.694,56.525000000000006,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.68,8.668,-0.0180000000000006,8.684,56.72500000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.668,8.656,-0.0199999999999995,8.672,56.67500000000001,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.658,8.646,-0.0180000000000006,8.664,56.54999999999998,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.656,8.642,-0.0180000000000006,8.658,56.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.65,8.638,-0.0199999999999995,8.654,56.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.642,8.63,-0.0180000000000006,8.648,56.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.602,8.588,-0.0199999999999995,8.606,56.525000000000006,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.592,8.578,-0.0180000000000006,8.594,56.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.576,8.562,-0.0180000000000006,8.58,56.5,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.548,8.536,-0.0199999999999995,8.552,56.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.528,8.514,-0.0199999999999995,8.534,56.5,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.514,8.502,-0.0180000000000006,8.518,56.5,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.51,8.496,-0.0180000000000006,8.514,56.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.506,8.492,-0.0180000000000006,8.51,56.325,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.502,8.486,-0.0180000000000006,8.504,56.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.494,8.482,-0.0180000000000006,8.5,56.375,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.488,8.476,-0.0180000000000006,8.494,56.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.484,8.47,-0.0180000000000006,8.49,56.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.478,8.462,-0.0180000000000006,8.482,56.3,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.466,8.452,-0.0180000000000006,8.47,56.3,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0139999999999993,8.438,8.422,-0.0199999999999995,8.442,56.325,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.436,8.42,-0.0180000000000006,8.438,56.275000000000006,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.426,8.412,-0.0199999999999995,8.432,56.3,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.42,8.406,-0.0180000000000006,8.424,56.125,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.412,8.398,-0.0180000000000006,8.416,56.275000000000006,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.374,8.362,-0.0199999999999995,8.378,56.275000000000006,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.362,8.348,-0.0199999999999995,8.366,56.225,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.36,8.346,-0.0199999999999995,8.364,56.1,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.356,8.342,-0.0180000000000006,8.358,56.02499999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.35,8.336,-0.0199999999999995,8.354,56.125,0.0375000000000005,1.0,0.0,1.0,1.0
-0.009999999999998,8.348,8.332,-0.0180000000000006,8.35,56.2,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.34,8.326,-0.0180000000000006,8.342,56.125,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0159999999999982,8.334,8.318,-0.0180000000000006,8.336,56.0,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0159999999999982,8.32,8.306,-0.0180000000000006,8.326,55.925,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.29,8.276,-0.0199999999999995,8.294,56.0,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.28,8.266,-0.0199999999999995,8.284,55.95000000000002,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0120000000000004,8.276,8.264,-0.0199999999999995,8.28,55.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.27,8.258,-0.0180000000000006,8.276,55.80000000000001,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.266,8.252,-0.0199999999999995,8.27,55.975,0.0349999999999992,1.0,0.0,1.0,1.0
-0.0139999999999993,8.262,8.25,-0.0199999999999995,8.268,55.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0
-0.0120000000000004,8.254,8.242,-0.0199999999999995,8.26,55.875000000000014,0.0375000000000005,1.0,0.0,1.0,1.0
